province_code,province,population,lat,lon,fecha,numbers_cases,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
39,Cantabria,581078,43.46472,-3.80444,1/13/2021,151,142,0,9,0,0
12,Castellon/Castello,579962,39.987491,-0.0655726,1/13/2021,489,354,0,135,0,0
51,Ceuta,84777,35.8891209,-5.3535454,1/13/2021,32,2,0,30,0,0
13,Ciudad Real,495761,38.9861052,-3.9620076,1/13/2021,647,498,0,149,0,0
14,Cordoba,782979,37.8916069,-4.8195049,1/13/2021,503,208,0,295,0,0
15,"Coruca, A",1119596,43.3619312,-8.4477033,1/13/2021,621,525,0,96,0,0
16,Cuenca,196329,40.0620325,-2.1830445,1/13/2021,259,183,0,76,0,0
20,Gipuzkoa,723576,43.145737,-2.4462068,1/13/2021,148,80,0,68,0,0
17,Girona,771044,41.9803112,2.7836476,1/13/2021,302,301,0,0,1,0
18,Granada,914678,37.1810095,-3.6262914,1/13/2021,567,471,0,96,0,0
19,Guadalajara,257762,40.6322214,-3.1906821,1/13/2021,209,165,0,44,0,0
21,Huelva,521870,37.270931,-6.97471,1/13/2021,379,229,0,150,0,0
22,Huesca,220461,42.1359368,-0.423358,1/13/2021,63,45,0,18,0,0
23,Jaen,633564,37.780157,-3.8318846,1/13/2021,503,248,0,255,0,0
24,Leon,460001,42.6036635,-5.6124109,1/13/2021,589,312,0,277,0,0
25,Lleida,434930,41.6184012,0.5849153,1/13/2021,157,156,0,0,1,0
27,Lugo,329587,43.0123411,-7.5915197,1/13/2021,94,83,0,11,0,0
28,Madrid,6663394,40.4381311,-3.8196233,1/13/2021,4581,1001,0,3580,0,0
29,Malaga,1661785,36.765025,-4.5642763,1/13/2021,1147,536,0,611,0,0
52,Melilla,86487,35.2863161,-2.9620361,1/13/2021,53,15,0,38,0,0
30,Murcia,1493898,37.9805949,-1.1621949,1/13/2021,1433,667,3,757,1,5
31,Navarra,654214,42.8157607,-1.6850412,1/13/2021,237,134,0,103,0,0
32,Ourense,307651,42.1926924,-8.11062,1/13/2021,195,159,0,36,0,0
34,PaLeoncia,160980,42.0088746,-4.5619734,1/13/2021,197,52,0,145,0,0
35,"Palmas, Las",1120406,28.117432,-15.4746368,1/13/2021,222,163,0,58,0,1
36,Pontevedra,942665,42.4338911,-8.6568553,1/13/2021,382,330,0,52,0,0
26,"Rioja, La",316798,42.2813011,-2.9669573,1/13/2021,282,269,0,13,0,0
37,Salamanca,330119,40.963498,-5.7042317,1/13/2021,303,176,0,127,0,0
38,Santa Cruz de Tenerife,1032983,28.4578914,-16.3213543,1/13/2021,64,53,0,11,0,0
40,Segovia,153129,40.9413097,-4.1472215,1/13/2021,210,123,0,87,0,0
41,Sevilla,1942389,37.3754865,-6.0250989,1/13/2021,809,347,0,462,0,0
42,Soria,88636,41.7671522,-2.4920887,1/13/2021,62,28,0,34,0,0
43,Tarragona,804664,41.1258642,1.2035638,1/13/2021,529,529,0,0,0,0
44,Teruel,134137,40.3450697,-1.1359845,1/13/2021,126,97,0,29,0,0
45,Toledo,694844,39.86232,-4.0694706,1/13/2021,609,445,0,163,1,0
46,Valencia/Valencia,2565124,39.4079665,-0.5015981,1/13/2021,3310,2590,0,720,0,0
47,Valladolid,519546,41.7034247,-4.9488985,1/13/2021,511,86,0,425,0,0
49,Zamora,172539,41.5038406,-5.7620457,1/13/2021,135,99,0,36,0,0
50,Zaragoza,964693,41.6517983,-0.9650214,1/13/2021,565,428,0,137,0,0
2,Albacete,388167,38.99424,-1.85643,1/12/2021,329,274,0,55,0,0
3,Alicante/Alacant,1858683,38.34517,-0.48149,1/12/2021,1307,779,0,528,0,0
4,Ameria,716820,36.83814,-2.45974,1/12/2021,531,313,0,218,0,0
1,Araba/Alava,331549,42.8540156,-2.747198,1/12/2021,93,47,0,46,0,0
33,Asturias,1022800,43.36029,-5.84476,1/12/2021,343,327,0,16,0,0
5,Avila,157640,40.65724,-4.69951,1/12/2021,174,28,0,146,0,0
6,Badajoz,673559,38.87789,-6.97061,1/12/2021,1133,549,0,584,0,0
7,"Balears, Illes",1149460,39.56939,2.65024,1/12/2021,646,453,0,193,0,0
8,Barcelona,5664579,41.38879,2.15899,1/12/2021,3085,3082,0,0,3,0
48,Bizkaia,1152651,43.26271,-2.92528,1/12/2021,380,230,0,150,0,0
9,Burgos,356958,42.35022,-3.67527,1/12/2021,188,36,0,152,0,0
10,Caceres,394151,39.47649,-6.37224,1/12/2021,326,176,0,150,0,0
11,Cadiz,1240155,36.52978,-6.29465,1/12/2021,752,410,0,342,0,0
39,Cantabria,581078,43.46472,-3.80444,1/12/2021,162,159,0,3,0,0
12,Castellon/Castello,579962,39.987491,-0.0655726,1/12/2021,520,366,0,154,0,0
51,Ceuta,84777,35.8891209,-5.3535454,1/12/2021,27,8,0,19,0,0
13,Ciudad Real,495761,38.9861052,-3.9620076,1/12/2021,700,494,0,204,2,0
14,Cordoba,782979,37.8916069,-4.8195049,1/12/2021,410,151,0,259,0,0
15,"Coruca, A",1119596,43.3619312,-8.4477033,1/12/2021,559,458,0,101,0,0
16,Cuenca,196329,40.0620325,-2.1830445,1/12/2021,283,180,0,103,0,0
20,Gipuzkoa,723576,43.145737,-2.4462068,1/12/2021,181,93,0,88,0,0
17,Girona,771044,41.9803112,2.7836476,1/12/2021,353,351,0,0,2,0
18,Granada,914678,37.1810095,-3.6262914,1/12/2021,397,294,0,103,0,0
19,Guadalajara,257762,40.6322214,-3.1906821,1/12/2021,192,143,0,49,0,0
21,Huelva,521870,37.270931,-6.97471,1/12/2021,409,260,0,149,0,0
22,Huesca,220461,42.1359368,-0.423358,1/12/2021,88,70,0,18,0,0
23,Jaen,633564,37.780157,-3.8318846,1/12/2021,368,205,0,163,0,0
24,Leon,460001,42.6036635,-5.6124109,1/12/2021,331,213,0,118,0,0
25,Lleida,434930,41.6184012,0.5849153,1/12/2021,209,207,0,0,2,0
27,Lugo,329587,43.0123411,-7.5915197,1/12/2021,112,91,0,21,0,0
28,Madrid,6663394,40.4381311,-3.8196233,1/12/2021,4482,1035,0,3447,0,0
29,Malaga,1661785,36.765025,-4.5642763,1/12/2021,986,442,0,544,0,0
52,Melilla,86487,35.2863161,-2.9620361,1/12/2021,65,18,0,47,0,0
30,Murcia,1493898,37.9805949,-1.1621949,1/12/2021,1732,768,4,958,0,2
31,Navarra,654214,42.8157607,-1.6850412,1/12/2021,209,148,0,61,0,0
32,Ourense,307651,42.1926924,-8.11062,1/12/2021,156,129,0,27,0,0
34,PaLeoncia,160980,42.0088746,-4.5619734,1/12/2021,215,56,0,159,0,0
35,"Palmas, Las",1120406,28.117432,-15.4746368,1/12/2021,265,179,0,86,0,0
36,Pontevedra,942665,42.4338911,-8.6568553,1/12/2021,394,340,0,54,0,0
26,"Rioja, La",316798,42.2813011,-2.9669573,1/12/2021,282,263,0,19,0,0
37,Salamanca,330119,40.963498,-5.7042317,1/12/2021,327,188,0,139,0,0
38,Santa Cruz de Tenerife,1032983,28.4578914,-16.3213543,1/12/2021,69,54,0,15,0,0
40,Segovia,153129,40.9413097,-4.1472215,1/12/2021,220,145,0,75,0,0
41,Sevilla,1942389,37.3754865,-6.0250989,1/12/2021,834,394,0,440,0,0
42,Soria,88636,41.7671522,-2.4920887,1/12/2021,72,31,0,41,0,0
43,Tarragona,804664,41.1258642,1.2035638,1/12/2021,530,530,0,0,0,0
44,Teruel,134137,40.3450697,-1.1359845,1/12/2021,155,108,0,47,0,0
45,Toledo,694844,39.86232,-4.0694706,1/12/2021,534,350,0,183,1,0
46,Valencia/Valencia,2565124,39.4079665,-0.5015981,1/12/2021,3169,2450,0,719,0,0
47,Valladolid,519546,41.7034247,-4.9488985,1/12/2021,580,110,0,470,0,0
49,Zamora,172539,41.5038406,-5.7620457,1/12/2021,136,105,0,31,0,0
50,Zaragoza,964693,41.6517983,-0.9650214,1/12/2021,456,318,0,138,0,0
2,Albacete,388167,38.99424,-1.85643,1/11/2021,306,252,0,53,1,0
3,Alicante/Alacant,1858683,38.34517,-0.48149,1/11/2021,1465,799,0,666,0,0
4,Ameria,716820,36.83814,-2.45974,1/11/2021,331,195,0,136,0,0
1,Araba/Alava,331549,42.8540156,-2.747198,1/11/2021,99,44,0,55,0,0
33,Asturias,1022800,43.36029,-5.84476,1/11/2021,324,295,0,29,0,0
5,Avila,157640,40.65724,-4.69951,1/11/2021,165,13,0,152,0,0
6,Badajoz,673559,38.87789,-6.97061,1/11/2021,1172,535,0,637,0,0
7,"Balears, Illes",1149460,39.56939,2.65024,1/11/2021,634,445,0,189,0,0
8,Barcelona,5664579,41.38879,2.15899,1/11/2021,3509,3508,0,0,1,0
48,Bizkaia,1152651,43.26271,-2.92528,1/11/2021,333,193,0,140,0,0
9,Burgos,356958,42.35022,-3.67527,1/11/2021,177,32,0,145,0,0
10,Caceres,394151,39.47649,-6.37224,1/11/2021,265,144,0,121,0,0
11,Cadiz,1240155,36.52978,-6.29465,1/11/2021,622,235,0,387,0,0
39,Cantabria,581078,43.46472,-3.80444,1/11/2021,138,131,0,7,0,0
12,Castellon/Castello,579962,39.987491,-0.0655726,1/11/2021,485,317,0,168,0,0
51,Ceuta,84777,35.8891209,-5.3535454,1/11/2021,25,7,0,18,0,0
13,Ciudad Real,495761,38.9861052,-3.9620076,1/11/2021,558,309,0,247,2,0
14,Cordoba,782979,37.8916069,-4.8195049,1/11/2021,343,85,0,258,0,0
15,"Coruca, A",1119596,43.3619312,-8.4477033,1/11/2021,619,534,0,85,0,0
16,Cuenca,196329,40.0620325,-2.1830445,1/11/2021,255,158,0,97,0,0
20,Gipuzkoa,723576,43.145737,-2.4462068,1/11/2021,225,137,0,88,0,0
17,Girona,771044,41.9803112,2.7836476,1/11/2021,451,451,0,0,0,0
18,Granada,914678,37.1810095,-3.6262914,1/11/2021,325,231,0,94,0,0
19,Guadalajara,257762,40.6322214,-3.1906821,1/11/2021,153,98,0,55,0,0
21,Huelva,521870,37.270931,-6.97471,1/11/2021,294,171,0,123,0,0
22,Huesca,220461,42.1359368,-0.423358,1/11/2021,70,59,0,11,0,0
23,Jaen,633564,37.780157,-3.8318846,1/11/2021,390,147,0,243,0,0
24,Leon,460001,42.6036635,-5.6124109,1/11/2021,335,218,0,117,0,0
25,Lleida,434930,41.6184012,0.5849153,1/11/2021,212,211,0,0,1,0
27,Lugo,329587,43.0123411,-7.5915197,1/11/2021,88,82,0,6,0,0
28,Madrid,6663394,40.4381311,-3.8196233,1/11/2021,4432,1093,0,3339,0,0
29,Malaga,1661785,36.765025,-4.5642763,1/11/2021,833,228,0,605,0,0
52,Melilla,86487,35.2863161,-2.9620361,1/11/2021,56,16,0,40,0,0
30,Murcia,1493898,37.9805949,-1.1621949,1/11/2021,1700,731,0,964,3,2
31,Navarra,654214,42.8157607,-1.6850412,1/11/2021,181,104,0,77,0,0
32,Ourense,307651,42.1926924,-8.11062,1/11/2021,172,138,0,34,0,0
34,PaLeoncia,160980,42.0088746,-4.5619734,1/11/2021,170,38,0,132,0,0
35,"Palmas, Las",1120406,28.117432,-15.4746368,1/11/2021,239,180,0,59,0,0
36,Pontevedra,942665,42.4338911,-8.6568553,1/11/2021,418,363,0,55,0,0
26,"Rioja, La",316798,42.2813011,-2.9669573,1/11/2021,267,251,0,16,0,0
37,Salamanca,330119,40.963498,-5.7042317,1/11/2021,339,164,0,175,0,0
38,Santa Cruz de Tenerife,1032983,28.4578914,-16.3213543,1/11/2021,68,47,0,21,0,0
40,Segovia,153129,40.9413097,-4.1472215,1/11/2021,246,161,0,85,0,0
41,Sevilla,1942389,37.3754865,-6.0250989,1/11/2021,645,246,0,399,0,0
42,Soria,88636,41.7671522,-2.4920887,1/11/2021,65,28,1,36,0,0
43,Tarragona,804664,41.1258642,1.2035638,1/11/2021,537,535,0,0,2,0
44,Teruel,134137,40.3450697,-1.1359845,1/11/2021,118,81,0,37,0,0
45,Toledo,694844,39.86232,-4.0694706,1/11/2021,550,347,0,203,0,0
46,Valencia/Valencia,2565124,39.4079665,-0.5015981,1/11/2021,2370,1739,0,631,0,0
47,Valladolid,519546,41.7034247,-4.9488985,1/11/2021,634,147,0,487,0,0
49,Zamora,172539,41.5038406,-5.7620457,1/11/2021,121,87,0,34,0,0
50,Zaragoza,964693,41.6517983,-0.9650214,1/11/2021,448,291,0,157,0,0
2,Albacete,388167,38.99424,-1.85643,1/10/2021,278,218,0,60,0,0
3,Alicante/Alacant,1858683,38.34517,-0.48149,1/10/2021,1134,599,0,535,0,0
4,Ameria,716820,36.83814,-2.45974,1/10/2021,311,224,0,87,0,0
1,Araba/Alava,331549,42.8540156,-2.747198,1/10/2021,73,48,0,25,0,0
33,Asturias,1022800,43.36029,-5.84476,1/10/2021,288,261,0,27,0,0
5,Avila,157640,40.65724,-4.69951,1/10/2021,141,28,0,113,0,0
6,Badajoz,673559,38.87789,-6.97061,1/10/2021,964,374,0,590,0,0
7,"Balears, Illes",1149460,39.56939,2.65024,1/10/2021,575,379,0,196,0,0
8,Barcelona,5664579,41.38879,2.15899,1/10/2021,1671,1671,0,0,0,0
48,Bizkaia,1152651,43.26271,-2.92528,1/10/2021,326,211,0,115,0,0
9,Burgos,356958,42.35022,-3.67527,1/10/2021,96,13,0,83,0,0
10,Caceres,394151,39.47649,-6.37224,1/10/2021,216,117,1,98,0,0
11,Cadiz,1240155,36.52978,-6.29465,1/10/2021,406,209,0,197,0,0
39,Cantabria,581078,43.46472,-3.80444,1/10/2021,142,132,0,10,0,0
12,Castellon/Castello,579962,39.987491,-0.0655726,1/10/2021,399,248,0,151,0,0
51,Ceuta,84777,35.8891209,-5.3535454,1/10/2021,22,4,0,18,0,0
13,Ciudad Real,495761,38.9861052,-3.9620076,1/10/2021,398,221,0,177,0,0
14,Cordoba,782979,37.8916069,-4.8195049,1/10/2021,243,84,0,159,0,0
15,"Coruca, A",1119596,43.3619312,-8.4477033,1/10/2021,533,456,0,77,0,0
16,Cuenca,196329,40.0620325,-2.1830445,1/10/2021,170,96,0,74,0,0
20,Gipuzkoa,723576,43.145737,-2.4462068,1/10/2021,172,95,0,77,0,0
17,Girona,771044,41.9803112,2.7836476,1/10/2021,225,225,0,0,0,0
18,Granada,914678,37.1810095,-3.6262914,1/10/2021,195,117,0,78,0,0
19,Guadalajara,257762,40.6322214,-3.1906821,1/10/2021,153,103,0,50,0,0
21,Huelva,521870,37.270931,-6.97471,1/10/2021,176,86,0,90,0,0
22,Huesca,220461,42.1359368,-0.423358,1/10/2021,43,28,0,15,0,0
23,Jaen,633564,37.780157,-3.8318846,1/10/2021,242,86,0,156,0,0
24,Leon,460001,42.6036635,-5.6124109,1/10/2021,278,139,0,139,0,0
25,Lleida,434930,41.6184012,0.5849153,1/10/2021,135,135,0,0,0,0
27,Lugo,329587,43.0123411,-7.5915197,1/10/2021,79,75,0,4,0,0
28,Madrid,6663394,40.4381311,-3.8196233,1/10/2021,1430,406,0,1024,0,0
29,Malaga,1661785,36.765025,-4.5642763,1/10/2021,541,215,0,326,0,0
52,Melilla,86487,35.2863161,-2.9620361,1/10/2021,38,14,0,24,0,0
30,Murcia,1493898,37.9805949,-1.1621949,1/10/2021,1428,675,4,745,0,4
31,Navarra,654214,42.8157607,-1.6850412,1/10/2021,183,109,0,74,0,0
32,Ourense,307651,42.1926924,-8.11062,1/10/2021,148,120,0,28,0,0
34,PaLeoncia,160980,42.0088746,-4.5619734,1/10/2021,128,35,0,93,0,0
35,"Palmas, Las",1120406,28.117432,-15.4746368,1/10/2021,215,141,0,74,0,0
36,Pontevedra,942665,42.4338911,-8.6568553,1/10/2021,282,252,0,30,0,0
26,"Rioja, La",316798,42.2813011,-2.9669573,1/10/2021,202,184,0,18,0,0
37,Salamanca,330119,40.963498,-5.7042317,1/10/2021,197,107,0,90,0,0
38,Santa Cruz de Tenerife,1032983,28.4578914,-16.3213543,1/10/2021,76,53,0,23,0,0
40,Segovia,153129,40.9413097,-4.1472215,1/10/2021,192,113,0,79,0,0
41,Sevilla,1942389,37.3754865,-6.0250989,1/10/2021,427,164,0,263,0,0
42,Soria,88636,41.7671522,-2.4920887,1/10/2021,25,7,0,18,0,0
43,Tarragona,804664,41.1258642,1.2035638,1/10/2021,260,260,0,0,0,0
44,Teruel,134137,40.3450697,-1.1359845,1/10/2021,104,73,0,31,0,0
45,Toledo,694844,39.86232,-4.0694706,1/10/2021,400,252,0,148,0,0
46,Valencia/Valencia,2565124,39.4079665,-0.5015981,1/10/2021,1805,1393,0,412,0,0
47,Valladolid,519546,41.7034247,-4.9488985,1/10/2021,394,74,0,320,0,0
49,Zamora,172539,41.5038406,-5.7620457,1/10/2021,86,54,0,32,0,0
50,Zaragoza,964693,41.6517983,-0.9650214,1/10/2021,370,238,0,132,0,0
2,Albacete,388167,38.99424,-1.85643,1/9/2021,253,210,0,43,0,0
3,Alicante/Alacant,1858683,38.34517,-0.48149,1/9/2021,1500,924,0,576,0,0
4,Ameria,716820,36.83814,-2.45974,1/9/2021,453,346,0,107,0,0
1,Araba/Alava,331549,42.8540156,-2.747198,1/9/2021,88,52,0,36,0,0
33,Asturias,1022800,43.36029,-5.84476,1/9/2021,319,298,0,21,0,0
5,Avila,157640,40.65724,-4.69951,1/9/2021,129,8,0,121,0,0
6,Badajoz,673559,38.87789,-6.97061,1/9/2021,827,247,0,580,0,0
7,"Balears, Illes",1149460,39.56939,2.65024,1/9/2021,665,495,0,170,0,0
8,Barcelona,5664579,41.38879,2.15899,1/9/2021,2088,2088,0,0,0,0
48,Bizkaia,1152651,43.26271,-2.92528,1/9/2021,288,180,0,108,0,0
9,Burgos,356958,42.35022,-3.67527,1/9/2021,110,13,0,97,0,0
10,Caceres,394151,39.47649,-6.37224,1/9/2021,334,227,0,107,0,0
11,Cadiz,1240155,36.52978,-6.29465,1/9/2021,571,374,0,197,0,0
39,Cantabria,581078,43.46472,-3.80444,1/9/2021,143,142,0,1,0,0
12,Castellon/Castello,579962,39.987491,-0.0655726,1/9/2021,512,353,0,159,0,0
51,Ceuta,84777,35.8891209,-5.3535454,1/9/2021,26,4,0,22,0,0
13,Ciudad Real,495761,38.9861052,-3.9620076,1/9/2021,610,433,0,176,1,0
14,Cordoba,782979,37.8916069,-4.8195049,1/9/2021,297,120,0,177,0,0
15,"Coruca, A",1119596,43.3619312,-8.4477033,1/9/2021,508,431,0,77,0,0
16,Cuenca,196329,40.0620325,-2.1830445,1/9/2021,208,140,0,68,0,0
20,Gipuzkoa,723576,43.145737,-2.4462068,1/9/2021,174,122,0,52,0,0
17,Girona,771044,41.9803112,2.7836476,1/9/2021,250,250,0,0,0,0
18,Granada,914678,37.1810095,-3.6262914,1/9/2021,244,161,0,83,0,0
19,Guadalajara,257762,40.6322214,-3.1906821,1/9/2021,166,129,0,37,0,0
21,Huelva,521870,37.270931,-6.97471,1/9/2021,244,155,0,89,0,0
22,Huesca,220461,42.1359368,-0.423358,1/9/2021,50,36,0,14,0,0
23,Jaen,633564,37.780157,-3.8318846,1/9/2021,235,120,0,115,0,0
24,Leon,460001,42.6036635,-5.6124109,1/9/2021,337,248,0,89,0,0
25,Lleida,434930,41.6184012,0.5849153,1/9/2021,168,168,0,0,0,0
27,Lugo,329587,43.0123411,-7.5915197,1/9/2021,78,67,0,11,0,0
28,Madrid,6663394,40.4381311,-3.8196233,1/9/2021,1448,573,0,875,0,0
29,Malaga,1661785,36.765025,-4.5642763,1/9/2021,664,270,0,394,0,0
52,Melilla,86487,35.2863161,-2.9620361,1/9/2021,40,13,0,27,0,0
30,Murcia,1493898,37.9805949,-1.1621949,1/9/2021,1650,796,2,850,0,2
31,Navarra,654214,42.8157607,-1.6850412,1/9/2021,200,138,0,62,0,0
32,Ourense,307651,42.1926924,-8.11062,1/9/2021,155,125,0,30,0,0
34,PaLeoncia,160980,42.0088746,-4.5619734,1/9/2021,127,37,0,90,0,0
35,"Palmas, Las",1120406,28.117432,-15.4746368,1/9/2021,220,150,0,70,0,0
36,Pontevedra,942665,42.4338911,-8.6568553,1/9/2021,252,229,0,23,0,0
26,"Rioja, La",316798,42.2813011,-2.9669573,1/9/2021,280,262,0,18,0,0
37,Salamanca,330119,40.963498,-5.7042317,1/9/2021,240,130,0,110,0,0
38,Santa Cruz de Tenerife,1032983,28.4578914,-16.3213543,1/9/2021,73,55,0,18,0,0
40,Segovia,153129,40.9413097,-4.1472215,1/9/2021,187,119,0,68,0,0
41,Sevilla,1942389,37.3754865,-6.0250989,1/9/2021,630,337,0,293,0,0
42,Soria,88636,41.7671522,-2.4920887,1/9/2021,27,16,0,11,0,0
43,Tarragona,804664,41.1258642,1.2035638,1/9/2021,304,303,0,0,0,1
44,Teruel,134137,40.3450697,-1.1359845,1/9/2021,93,61,0,32,0,0
45,Toledo,694844,39.86232,-4.0694706,1/9/2021,396,271,0,125,0,0
46,Valencia/Valencia,2565124,39.4079665,-0.5015981,1/9/2021,2413,1864,0,549,0,0
47,Valladolid,519546,41.7034247,-4.9488985,1/9/2021,354,52,0,302,0,0
49,Zamora,172539,41.5038406,-5.7620457,1/9/2021,69,41,0,28,0,0
50,Zaragoza,964693,41.6517983,-0.9650214,1/9/2021,438,294,0,144,0,0
2,Albacete,388167,38.99424,-1.85643,1/8/2021,265,218,0,47,0,0
3,Alicante/Alacant,1858683,38.34517,-0.48149,1/8/2021,1645,1019,0,626,0,0
4,Ameria,716820,36.83814,-2.45974,1/8/2021,434,277,0,157,0,0
1,Araba/Alava,331549,42.8540156,-2.747198,1/8/2021,75,33,0,42,0,0
33,Asturias,1022800,43.36029,-5.84476,1/8/2021,237,219,0,18,0,0
5,Avila,157640,40.65724,-4.69951,1/8/2021,150,17,0,133,0,0
6,Badajoz,673559,38.87789,-6.97061,1/8/2021,994,363,0,631,0,0
7,"Balears, Illes",1149460,39.56939,2.65024,1/8/2021,696,515,0,181,0,0
8,Barcelona,5664579,41.38879,2.15899,1/8/2021,3281,3279,0,0,2,0
48,Bizkaia,1152651,43.26271,-2.92528,1/8/2021,429,277,0,152,0,0
9,Burgos,356958,42.35022,-3.67527,1/8/2021,131,21,0,110,0,0
10,Caceres,394151,39.47649,-6.37224,1/8/2021,247,142,0,105,0,0
11,Cadiz,1240155,36.52978,-6.29465,1/8/2021,660,328,0,332,0,0
39,Cantabria,581078,43.46472,-3.80444,1/8/2021,217,208,0,9,0,0
12,Castellon/Castello,579962,39.987491,-0.0655726,1/8/2021,561,400,0,161,0,0
51,Ceuta,84777,35.8891209,-5.3535454,1/8/2021,38,4,0,34,0,0
13,Ciudad Real,495761,38.9861052,-3.9620076,1/8/2021,508,329,0,178,1,0
14,Cordoba,782979,37.8916069,-4.8195049,1/8/2021,387,177,0,210,0,0
15,"Coruca, A",1119596,43.3619312,-8.4477033,1/8/2021,419,378,0,41,0,0
16,Cuenca,196329,40.0620325,-2.1830445,1/8/2021,150,94,0,56,0,0
20,Gipuzkoa,723576,43.145737,-2.4462068,1/8/2021,171,102,0,69,0,0
17,Girona,771044,41.9803112,2.7836476,1/8/2021,347,346,0,0,1,0
18,Granada,914678,37.1810095,-3.6262914,1/8/2021,398,307,0,91,0,0
19,Guadalajara,257762,40.6322214,-3.1906821,1/8/2021,177,140,0,37,0,0
21,Huelva,521870,37.270931,-6.97471,1/8/2021,269,178,0,91,0,0
22,Huesca,220461,42.1359368,-0.423358,1/8/2021,69,60,0,9,0,0
23,Jaen,633564,37.780157,-3.8318846,1/8/2021,347,192,0,155,0,0
24,Leon,460001,42.6036635,-5.6124109,1/8/2021,261,177,0,84,0,0
25,Lleida,434930,41.6184012,0.5849153,1/8/2021,243,240,0,0,3,0
27,Lugo,329587,43.0123411,-7.5915197,1/8/2021,64,61,0,3,0,0
28,Madrid,6663394,40.4381311,-3.8196233,1/8/2021,5840,2952,0,2888,0,0
29,Malaga,1661785,36.765025,-4.5642763,1/8/2021,742,291,0,451,0,0
52,Melilla,86487,35.2863161,-2.9620361,1/8/2021,55,21,0,34,0,0
30,Murcia,1493898,37.9805949,-1.1621949,1/8/2021,1564,729,4,829,2,0
31,Navarra,654214,42.8157607,-1.6850412,1/8/2021,170,103,0,67,0,0
32,Ourense,307651,42.1926924,-8.11062,1/8/2021,161,142,0,19,0,0
34,PaLeoncia,160980,42.0088746,-4.5619734,1/8/2021,126,35,0,91,0,0
35,"Palmas, Las",1120406,28.117432,-15.4746368,1/8/2021,174,125,0,49,0,0
36,Pontevedra,942665,42.4338911,-8.6568553,1/8/2021,279,256,0,23,0,0
26,"Rioja, La",316798,42.2813011,-2.9669573,1/8/2021,260,249,0,11,0,0
37,Salamanca,330119,40.963498,-5.7042317,1/8/2021,193,97,0,96,0,0
38,Santa Cruz de Tenerife,1032983,28.4578914,-16.3213543,1/8/2021,70,61,0,9,0,0
40,Segovia,153129,40.9413097,-4.1472215,1/8/2021,187,88,0,99,0,0
41,Sevilla,1942389,37.3754865,-6.0250989,1/8/2021,721,281,0,440,0,0
42,Soria,88636,41.7671522,-2.4920887,1/8/2021,47,17,0,30,0,0
43,Tarragona,804664,41.1258642,1.2035638,1/8/2021,421,421,0,0,0,0
44,Teruel,134137,40.3450697,-1.1359845,1/8/2021,116,80,0,36,0,0
45,Toledo,694844,39.86232,-4.0694706,1/8/2021,637,482,0,155,0,0
46,Valencia/Valencia,2565124,39.4079665,-0.5015981,1/8/2021,2816,2185,0,631,0,0
47,Valladolid,519546,41.7034247,-4.9488985,1/8/2021,376,68,0,308,0,0
49,Zamora,172539,41.5038406,-5.7620457,1/8/2021,86,63,0,23,0,0
50,Zaragoza,964693,41.6517983,-0.9650214,1/8/2021,455,326,0,129,0,0
2,Albacete,388167,38.99424,-1.85643,1/7/2021,261,207,0,54,0,0
3,Alicante/Alacant,1858683,38.34517,-0.48149,1/7/2021,1559,972,0,587,0,0
4,Ameria,716820,36.83814,-2.45974,1/7/2021,298,195,0,103,0,0
1,Araba/Alava,331549,42.8540156,-2.747198,1/7/2021,68,34,0,34,0,0
33,Asturias,1022800,43.36029,-5.84476,1/7/2021,190,176,0,14,0,0
5,Avila,157640,40.65724,-4.69951,1/7/2021,126,13,0,113,0,0
6,Badajoz,673559,38.87789,-6.97061,1/7/2021,783,253,0,530,0,0
7,"Balears, Illes",1149460,39.56939,2.65024,1/7/2021,693,531,0,162,0,0
8,Barcelona,5664579,41.38879,2.15899,1/7/2021,2837,2834,0,0,2,1
48,Bizkaia,1152651,43.26271,-2.92528,1/7/2021,325,185,0,140,0,0
9,Burgos,356958,42.35022,-3.67527,1/7/2021,118,18,0,100,0,0
10,Caceres,394151,39.47649,-6.37224,1/7/2021,301,176,0,123,0,2
11,Cadiz,1240155,36.52978,-6.29465,1/7/2021,555,230,0,325,0,0
39,Cantabria,581078,43.46472,-3.80444,1/7/2021,165,152,0,13,0,0
12,Castellon/Castello,579962,39.987491,-0.0655726,1/7/2021,464,324,0,140,0,0
51,Ceuta,84777,35.8891209,-5.3535454,1/7/2021,24,3,0,21,0,0
13,Ciudad Real,495761,38.9861052,-3.9620076,1/7/2021,527,337,0,189,1,0
14,Cordoba,782979,37.8916069,-4.8195049,1/7/2021,262,97,0,165,0,0
15,"Coruca, A",1119596,43.3619312,-8.4477033,1/7/2021,412,350,0,62,0,0
16,Cuenca,196329,40.0620325,-2.1830445,1/7/2021,206,131,0,75,0,0
20,Gipuzkoa,723576,43.145737,-2.4462068,1/7/2021,139,80,0,59,0,0
17,Girona,771044,41.9803112,2.7836476,1/7/2021,369,365,0,0,4,0
18,Granada,914678,37.1810095,-3.6262914,1/7/2021,310,236,0,74,0,0
19,Guadalajara,257762,40.6322214,-3.1906821,1/7/2021,158,120,0,38,0,0
21,Huelva,521870,37.270931,-6.97471,1/7/2021,226,153,0,73,0,0
